TransactionAmount,TransactionDate,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionType_Debit,Location_Atlanta,Location_Austin,Location_Baltimore,Location_Boston,Location_Charlotte,Location_Chicago,Location_Colorado Springs,Location_Columbus,Location_Dallas,Location_Denver,Location_Detroit,Location_El Paso,Location_Fort Worth,Location_Fresno,Location_Houston,Location_Indianapolis,Location_Jacksonville,Location_Kansas City,Location_Las Vegas,Location_Los Angeles,Location_Louisville,Location_Memphis,Location_Mesa,Location_Miami,Location_Milwaukee,Location_Nashville,Location_New York,Location_Oklahoma City,Location_Omaha,Location_Philadelphia,Location_Phoenix,Location_Portland,Location_Raleigh,Location_Sacramento,Location_San Antonio,Location_San Diego,Location_San Francisco,Location_San Jose,Location_Seattle,Location_Tucson,Location_Virginia Beach,Location_Washington,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,Channel_Branch,Channel_Online,CustomerAge_bin,TransactionAmount_bin,CustomerAge_bin_encoded,TransactionAmount_bin_encoded,Cluster
-0.8153290787688954,2023-06-13 17:52:56,-0.54270171946521,0.80749901719879,-0.2046294076264745,0.092012712061909,2024-11-04 08:06:34,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,,1,1,5
-0.3797982091211194,2023-12-29 16:38:21,-0.8230679276959041,-0.9337522686683254,-0.2046294076264745,0.8952023269104952,2024-11-04 08:08:12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,,,1,1,2
-0.2299892805200729,2023-04-25 17:33:27,-1.439873585803431,0.8503166717692929,-0.2046294076264745,-1.2703759161167538,2024-11-04 08:08:50,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,,1,1,4
-0.7959911658925894,2023-02-28 17:58:02,-0.0380425446499606,0.564865641299274,-0.2046294076264745,1.0924414060532346,2024-11-04 08:09:41,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,,,1,1,2
0.54568349738386,2023-05-25 16:52:57,0.5787631134575663,-0.8052993049568169,-0.2046294076264745,0.8871452588391495,2024-11-04 08:08:45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,Muda,Kecil,0,0,1
0.8705946601002716,2023-11-30 16:51:46,-0.0380425446499606,-0.2772148985872819,-0.2046294076264745,-1.178117354809354,2024-11-04 08:09:25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,Kecil,1,0,0
0.2719750207965701,2023-08-14 17:12:27,-0.5987749611113489,-0.8338444080038188,-0.2046294076264745,-1.0973952833264036,2024-11-04 08:11:40,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,Kecil,1,0,0
-0.3186356422008383,2023-09-11 17:51:17,-1.4959468274495695,0.8503166717692929,-0.2046294076264745,-1.218495069194926,2024-11-04 08:10:26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,,,1,1,4
0.4196961393348648,2023-05-17 17:28:25,-0.54270171946521,0.3507773684467598,-0.2046294076264745,0.8836812327575201,2024-11-04 08:09:01,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,,Kecil,1,0,2
-0.5923441187881283,2023-05-05 17:32:18,-0.9912876526343204,0.7361362595812854,-0.2046294076264745,-1.278905118113299,2024-11-04 08:09:21,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,,1,1,4
-0.7659061651522834,2023-01-02 16:27:18,-0.3184087528806547,-1.2192032991383444,-0.2046294076264745,0.3492179315955239,2024-11-04 08:09:09,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,1,1,2
-0.7537557951149583,2023-01-19 16:11:12,-1.3277271025111534,0.7075911565342834,-0.2046294076264745,-0.1048260796225086,2024-11-04 08:06:33,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,,1,1,4
-0.177041048272913,2023-06-06 18:53:35,0.5226898718114275,0.7504088111047863,-0.2046294076264745,0.7372453035334349,2024-11-04 08:11:58,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,Muda,,0,1,3
1.1115142507840197,2023-12-11 16:57:41,1.0834222882728155,0.0795988895002417,-0.2046294076264745,0.5667074506169449,2024-11-04 08:07:48,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Muda,Kecil,0,0,1
-0.8690987444833674,2023-04-03 16:43:29,-0.5987749611113489,0.3650499199702607,-0.2046294076264745,1.235757145858608,2024-11-04 08:10:33,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,1,1,2
-1.0118228094288468,2024-01-01 16:07:05,-0.6548482027574877,-1.3048386082793502,-0.2046294076264745,-0.539137971901481,2024-11-04 08:08:50,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,1,1,4
1.6188863224271342,2023-07-05 17:49:26,-0.7669946860497653,0.2508695077822531,-0.2046294076264745,0.5350924392452728,2024-11-04 08:09:01,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,Kecil,1,0,0
-0.127823493023129,2023-02-28 16:46:55,1.0273490466266768,-0.0916717287817695,-0.2046294076264745,1.5054251614503518,2024-11-04 08:12:03,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Muda,,0,1,2
0.2000311396178177,2023-10-25 16:13:39,-1.0473608942804593,0.9644970839573004,-0.2046294076264745,-1.0892663687881796,2024-11-04 08:11:02,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,Kecil,1,0,0
-0.9261199176726164,2023-03-06 17:39:01,1.9805941546110368,-1.1478405415208397,-0.2046294076264745,-0.3438746705978934,2024-11-04 08:09:57,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,Muda,,0,1,3
-0.6084305241896573,2023-12-19 17:11:31,1.251642013211232,-0.8481169595273198,-0.2046294076264745,0.4065308846023959,2024-11-04 08:09:02,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Muda,,0,1,3
-0.6546361567259635,2023-02-13 18:42:09,-0.4305552361729324,2.3061169271663897,-0.2046294076264745,1.1027282805430514,2024-11-04 08:10:32,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,,,1,1,5
-0.9775621885630374,2023-11-15 16:08:52,-0.4305552361729324,-0.8766620625743217,-0.2046294076264745,0.2822236671768089,2024-11-04 08:08:25,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,,1,1,4
-0.9182136205497374,2023-02-15 16:30:09,-0.9352144109881816,-0.8052993049568169,-0.2046294076264745,-0.8852839855398682,2024-11-04 08:11:08,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,,1,1,4
0.0759604596592174,2023-07-26 16:44:22,0.8591293216882603,0.4078675745407635,-0.2046294076264745,-1.129472164842293,2024-11-04 08:07:45,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Muda,Kecil,0,0,1
0.1796322085129001,2023-03-24 18:50:42,1.7002279463803425,-1.1621130930443406,-0.2046294076264745,-0.6954194330331313,2024-11-04 08:08:40,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,Muda,Kecil,0,0,1
-0.4576632565434133,2023-08-03 18:49:37,0.4105433885191498,-0.6625737897218075,-0.2046294076264745,0.2165482986143589,2024-11-04 08:09:51,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,Muda,,0,1,3
-0.4351080625868015,2023-02-06 18:59:44,-1.159507377572737,-0.8766620625743217,-0.2046294076264745,-1.1065454440723967,2024-11-04 08:09:49,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,,1,1,4
-0.876765456844947,2023-04-24 16:47:20,-1.159507377572737,-1.5189268811318644,-0.2046294076264745,-1.073875829204762,2024-11-04 08:12:03,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,,1,1,4
-0.6031596594410711,2023-03-21 16:20:33,0.4105433885191498,1.7637599692733534,-0.2046294076264745,0.5778102956948789,2024-11-04 08:07:28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,Muda,,0,1,5
0.1807274531359829,2023-12-08 16:16:02,0.354470146873011,0.6505009504402797,-0.2046294076264745,0.1862727106609169,2024-11-04 08:06:32,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Muda,Kecil,0,0,1
-0.2643868069637676,2023-09-04 16:42:49,-1.0473608942804593,0.5077754352052702,-0.2046294076264745,0.0009088261150525,2024-11-04 08:10:04,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,,1,1,4
-0.9042492516054316,2023-02-20 16:52:03,1.5320082214419262,-0.1202168318287714,-0.2046294076264745,-0.3778015986358974,2024-11-04 08:09:12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,Muda,,0,1,3
-0.6601123798413775,2023-08-07 16:06:32,1.4198617381496486,1.4783089388033346,-0.2046294076264745,-0.9651156740225776,2024-11-04 08:10:07,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Muda,,0,1,5
-0.1758773508608875,2023-12-27 16:48:30,-0.8791411693420429,0.3079597138762569,-0.2046294076264745,0.5610238818978268,2024-11-04 08:10:57,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,1,1,2
-0.8515748305140424,2023-12-08 16:45:12,-1.439873585803431,0.80749901719879,-0.2046294076264745,-0.9262749608391508,2024-11-04 08:07:15,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,1,1,4
0.117545528941893,2023-04-27 16:27:41,1.3637884965035096,-1.4618366750378604,-0.2046294076264745,0.2128943925845512,2024-11-04 08:07:03,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Muda,Kecil,0,0,1
-0.6145570488000267,2023-10-31 16:49:13,0.5226898718114275,0.6790460534872815,-0.2046294076264745,-1.0822587723223054,2024-11-04 08:09:14,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,Muda,,0,1,3
-0.7292496966734803,2023-04-19 16:54:46,1.251642013211232,-1.5617445357023672,-0.2046294076264745,0.1425797950179633,2024-11-04 08:07:12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Muda,,0,1,3
-0.0069016413558919,2023-12-14 17:31:18,-1.3277271025111534,-0.534120826010299,-0.2046294076264745,-1.0395871028871209,2024-11-04 08:10:41,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,,1,1,4
0.741595379337799,2023-06-02 16:27:08,-1.1034341359265982,0.5791381928227749,-0.2046294076264745,-0.9033405422335176,2024-11-04 08:12:17,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,Kecil,1,0,0
-0.6950233022021423,2023-12-01 17:04:00,-0.3184087528806547,-1.2192032991383444,-0.2046294076264745,0.2715929560240749,2024-11-04 08:10:37,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,,,1,1,4
-0.7434878767735569,2023-01-04 16:09:43,0.8030560800421215,0.5363205382522721,-0.2046294076264745,0.224323112708683,2024-11-04 08:08:18,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Muda,,0,1,3
-0.8330925774995198,2023-07-31 16:51:50,1.307715254857371,-1.1763856445678416,-0.2046294076264745,2.481241308645388,2024-11-04 08:08:53,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,Muda,,0,1,2
0.7570657096388436,2023-10-23 18:37:47,-1.2716538608650143,-0.534120826010299,-0.2046294076264745,-0.8486705128296669,2024-11-04 08:06:37,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,Kecil,1,0,0
-0.9823196573945536,2023-04-24 16:24:49,0.5226898718114275,0.5934107443462758,-0.2046294076264745,2.0854160291059425,2024-11-04 08:10:21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Muda,,0,1,2
-0.3389661205168131,2023-01-02 16:45:05,-0.9912876526343204,-0.505575722963297,-0.2046294076264745,-1.0051752111976888,2024-11-04 08:06:38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,,,1,1,4
-0.6524456674797978,2023-03-06 18:27:13,-0.9912876526343204,-0.6625737897218075,-0.2046294076264745,-0.9507771719898772,2024-11-04 08:12:13,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,,1,1,4
0.165838971540951,2023-01-04 17:00:17,-0.2062622695883771,1.335583423568325,-0.2046294076264745,1.1388183004231398,2024-11-04 08:08:03,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,,Kecil,1,0,5
-0.546241165435236,2023-07-25 17:21:53,-0.0380425446499606,0.564865641299274,-0.2046294076264745,-1.0374034834830714,2024-11-04 08:06:52,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,,,1,1,4
-0.4779252820704454,2023-09-20 17:09:14,0.2423236635807333,0.008236131882737,-0.2046294076264745,1.0932984317652823,2024-11-04 08:09:57,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Muda,,0,1,2
1.8220542000089963,2023-07-21 16:43:59,1.1955687715650931,-0.3343051046812856,-0.2046294076264745,-0.2207375242043236,2024-11-04 08:11:27,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,Muda,Kecil,0,0,1
0.4717887117202413,2023-05-15 18:41:05,0.5787631134575663,-0.1059442803052705,-0.2046294076264745,0.4792138496307201,2024-11-04 08:09:40,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Muda,Kecil,0,0,1
-0.6406033349927148,2023-10-31 17:06:47,0.6909095967498439,-1.019387577809331,-0.2046294076264745,1.3780388097299834,2024-11-04 08:12:20,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Muda,,0,1,2
0.1086466663793451,2023-12-25 16:30:09,-0.5987749611113489,-0.7339365473393122,-0.2046294076264745,1.148166038953048,2024-11-04 08:07:55,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,Kecil,1,0,2
1.155974337202288,2023-09-19 16:55:00,0.1301771802884557,-0.1915795894462762,-0.2046294076264745,-0.99438797738497,2024-11-04 08:11:45,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Muda,Kecil,0,0,1
1.6165589276030834,2023-02-16 18:56:44,-1.2716538608650143,-1.3762013658968548,-0.2046294076264745,-0.9926380027274354,2024-11-04 08:09:51,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,,Kecil,1,0,0
-0.4195692794968141,2023-09-04 17:46:20,-1.0473608942804593,0.7075911565342834,-0.2046294076264745,-1.0451577700154304,2024-11-04 08:08:15,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,,1,1,4
-0.9937512731479804,2023-06-26 16:04:11,1.868447671318759,2.3203894786898904,-0.2046294076264745,0.1653063720586985,2024-11-04 08:07:15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Muda,,0,1,5
-0.4192954683410434,2023-11-09 17:02:41,-0.9912876526343204,-1.2477484021853462,-0.2046294076264745,-0.1048260796225086,2024-11-04 08:09:45,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,1,1,4
-0.601824830056689,2023-09-08 18:24:14,0.8591293216882603,-0.0060364196407638,-0.2046294076264745,-0.1048260796225086,2024-11-04 08:11:30,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Muda,,0,1,3
-0.8266922417333796,2023-09-13 18:49:55,-0.8230679276959041,-0.24866979554028,-0.2046294076264745,0.9561306967684902,2024-11-04 08:09:30,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,1,1,2
0.4348242056911963,2023-01-30 17:37:14,0.6348363551037051,0.836044120245792,-0.2046294076264745,0.2890413836945051,2024-11-04 08:08:25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,Muda,Kecil,0,0,1
-0.8984307645453041,2023-10-25 17:50:23,-0.7109214444036265,0.1509616471177465,-0.2046294076264745,-0.1048260796225086,2024-11-04 08:10:34,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,,,1,1,4
-0.8964798600604377,2023-06-12 16:48:03,1.1394955299189544,-0.4627580683927942,-0.2046294076264745,1.0160455182544526,2024-11-04 08:11:09,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Muda,,0,1,3
-1.006996887808388,2023-01-19 17:24:30,1.868447671318759,-0.1630344863992743,-0.2046294076264745,0.6281156522358766,2024-11-04 08:12:20,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Muda,,0,1,3
-0.5429212051715162,2023-08-30 18:00:09,0.2983969052268722,-0.5483933775337999,-0.2046294076264745,-0.7279248274050444,2024-11-04 08:11:29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,Muda,,0,1,3
-0.1462715196431802,2023-09-18 16:04:06,-0.9352144109881816,0.7075911565342834,-0.2046294076264745,-0.5958941147900466,2024-11-04 08:07:18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,,,1,1,4
-0.6247907407469567,2023-05-05 17:34:22,-0.9352144109881816,0.279414610829255,-0.2046294076264745,1.2048477694294897,2024-11-04 08:10:18,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,,1,1,2
-0.4331229317074639,2023-05-15 16:52:24,0.6909095967498439,0.7361362595812854,-0.2046294076264745,0.3106466426628907,2024-11-04 08:08:40,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Muda,,0,1,3
0.4213390062694891,2023-02-23 16:04:35,0.354470146873011,-0.1059442803052705,-0.2046294076264745,0.3767094689574342,2024-11-04 08:08:38,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Muda,Kecil,0,0,1
0.3792405410697433,2023-03-01 16:17:46,1.0834222882728155,-1.3048386082793502,-0.2046294076264745,-0.5061707073853506,2024-11-04 08:08:20,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Muda,Kecil,0,0,1
0.1523537721192438,2023-12-14 16:09:42,-1.3277271025111534,1.8208501753673572,-0.2046294076264745,-1.1935771749144044,2024-11-04 08:08:32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,Kecil,1,0,5
0.9687901858385404,2023-09-20 16:37:48,0.4666166301652886,-0.3485776562047866,-0.2046294076264745,0.1428107300900718,2024-11-04 08:10:54,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Muda,Kecil,0,0,1
